JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL
7106,208841,7,6,7,13720,14209,0.177570093000000,6
7106,208842,6,7,6,13720,14209,0.177570093000000,6
7106,208843,6,7,6,13720,14209,0.177570093000000,6
7106,208844,N,N,N,13720,14209,0.177570093000000,0
7106,208845,N,N,N,13720,14209,0.177570093000000,0
7459,208846,7,7,6,14792,14918,0.308411215000000,6
7459,208847,6,7,6,14792,14918,0.308411215000000,6
7152,208848,6,7,6,13837,14300,0.457943925000000,6
7380,208849,4,6,7,14474,14758,0.126168224000000,4
7500,208850,7,5,6,14704,15000,0.285046729000000,5
7379,208851,5,8,7,14636,14758,0.135514019000000,5
7379,208852,7,8,7,14636,14758,0.135514019000000,7
7500,208853,7,8,7,14704,15000,0.285046729000000,7
7498,208854,7,8,7,14710,14995,0.299065421000000,7
7319,208855,7,7,7,14322,14636,0.149532710000000,7
7319,208856,7,5,7,14322,14636,0.149532710000000,5
7319,208857,7,8,7,14322,14636,0.149532710000000,7
7316,208858,7,8,7,14308,14631,0.322429907000000,7
7155,208859,6,5,7,14300,14308,0.429906542000000,5
7162,208860,7,6,7,14313,14322,0.205607477000000,6
7159,208861,7,7,7,13845,14313,0.182242991000000,7
7152,208862,7,7,7,13837,14300,0.457943925000000,7
7323,208863,4,8,7,14631,14641,0.261682243000000,4
7327,208864,5,8,7,14636,14649,0.121495327000000,5
7379,208865,7,7,7,14636,14758,0.135514019000000,7
7384,208866,7,7,7,14649,14767,0.214953271000000,7
7384,208867,7,7,7,14649,14767,0.214953271000000,7
7319,208868,5,8,7,14322,14636,0.149532710000000,5
7316,208869,7,8,7,14308,14631,0.322429907000000,7
7319,208870,7,7,7,14322,14636,0.149532710000000,7
7316,208871,6,5,7,14308,14631,0.322429907000000,5
7459,208872,7,5,6,14792,14918,0.308411215000000,5
7513,208873,7,6,7,14801,15025,0.369158879000000,6
7316,208874,7,8,7,14308,14631,0.322429907000000,7
7319,208875,6,8,7,14322,14636,0.149532710000000,6
7319,208876,6,8,7,14322,14636,0.149532710000000,6
7319,208877,6,8,7,14322,14636,0.149532710000000,6
7513,208878,7,7,7,14801,15025,0.369158879000000,7
7513,208879,7,8,7,14801,15025,0.369158879000000,7
7741,208881,7,8,6,14801,15481,0.275700935000000,6
7502,208883,7,8,7,14795,15003,0.285046729000000,7
7382,208896,N,N,N,14486,14762,0.247663551000000,0
7382,208924,N,N,N,14486,14762,0.247663551000000,0
7382,208962,N,N,N,14486,14762,0.247663551000000,0
7513,208966,5,8,7,14801,15025,0.369158879000000,5
6567,208993,4,5,7,12960,13134,0.242990654000000,4
6567,208994,4,5,7,12960,13134,0.242990654000000,4
6656,208998,6,5,7,13170,13312,0.037383178000000,5
9567,209001,N,N,N,18760,19134,0.065420561000000,0
9797,209002,6,7,6,19316,19594,0.102803738000000,6
9797,209003,7,7,6,19316,19594,0.102803738000000,6
9837,209004,7,6,6,19608,19674,0.130841121000000,6
9837,209005,7,6,5,19608,19674,0.130841121000000,5
9797,209006,N,N,N,19316,19594,0.102803738000000,0
9805,209007,N,N,N,19594,19608,0.074766355000000,0
9797,209009,4,8,7,19316,19594,0.102803738000000,4
9573,209100,N,N,N,19132,19142,0.172897196000000,0
9566,209101,5,7,7,19122,19132,0.275700935000000,5
9566,209102,6,6,7,19122,19132,0.275700935000000,6
9566,209103,7,7,7,19122,19132,0.275700935000000,7
9566,209104,6,7,7,19122,19132,0.275700935000000,6
9668,209105,4,8,7,19333,19335,0.079439252000000,4
9566,209106,N,N,N,19122,19132,0.275700935000000,0
9678,209107,7,8,7,19354,19356,0.126168224000000,7
9566,209125,N,N,N,19122,19132,0.275700935000000,0
9381,209156,7,7,7,18356,18760,0.275700935000000,7
9337,209157,5,7,6,18340,18674,0.135514019000000,5
9337,209158,N,N,N,18340,18674,0.135514019000000,0
9381,209159,6,7,7,18356,18760,0.275700935000000,6
9337,209160,6,7,7,18340,18674,0.135514019000000,6
9337,209161,7,7,7,18340,18674,0.135514019000000,7
9381,209162,7,7,7,18356,18760,0.275700935000000,7
9392,209163,5,6,7,18760,18784,0.168224299000000,5
9392,209164,6,7,7,18760,18784,0.168224299000000,6
9378,209165,7,7,6,18552,18756,0.228971963000000,6
9378,209166,5,8,7,18552,18756,0.228971963000000,5
9381,209167,N,N,N,18356,18760,0.275700935000000,0
9381,209168,6,7,6,18356,18760,0.275700935000000,6
9381,209169,5,7,7,18356,18760,0.275700935000000,5
9381,209170,7,7,7,18356,18760,0.275700935000000,7
9337,209171,4,7,7,18340,18674,0.135514019000000,4
9381,209172,4,7,7,18356,18760,0.275700935000000,4
9381,209173,7,7,7,18356,18760,0.275700935000000,7
9379,209174,7,7,7,18686,18756,0.135514019000000,7
9381,209175,7,7,7,18356,18760,0.275700935000000,7
9379,209176,7,8,7,18686,18756,0.135514019000000,7
9381,209177,5,8,7,18356,18760,0.275700935000000,5
9498,209178,4,7,7,18756,18996,0.154205607000000,4
9567,209179,4,7,7,18760,19134,0.065420561000000,4
9567,209180,6,7,7,18760,19134,0.065420561000000,6
9567,209181,4,7,7,18760,19134,0.065420561000000,4
9498,209182,4,7,7,18756,18996,0.154205607000000,4
9567,209183,5,7,7,18760,19134,0.065420561000000,5
9498,209184,5,7,7,18756,18996,0.154205607000000,5
9498,209185,4,7,7,18756,18996,0.154205607000000,4
9567,209186,4,7,7,18760,19134,0.065420561000000,4
9567,209187,5,8,7,18760,19134,0.065420561000000,5
9498,209188,7,7,7,18756,18996,0.154205607000000,7
9567,209189,6,7,7,18760,19134,0.065420561000000,6
9378,209190,5,8,7,18552,18756,0.228971963000000,5
9378,209191,N,N,N,18552,18756,0.228971963000000,0
9381,209199,4,7,7,18356,18760,0.275700935000000,4
9337,209200,5,7,7,18340,18674,0.135514019000000,5
9381,209201,7,7,6,18356,18760,0.275700935000000,6
9381,209202,7,7,7,18356,18760,0.275700935000000,7
9567,209203,6,7,7,18760,19134,0.065420561000000,6
9567,209204,6,7,8,18760,19134,0.065420561000000,6
8854,209246,N,N,N,17610,17707,0.228971963000000,0
8635,209261,5,7,7,17196,17270,0.397196262000000,5
8635,209262,4,4,7,17196,17270,0.397196262000000,4
8635,209263,3,4,7,17196,17270,0.397196262000000,3
8631,209264,6,7,6,17185,17261,0.280373832000000,6
8833,209265,5,7,7,17276,17665,0.219626168000000,5
8831,209266,7,7,7,17280,17662,0.373831776000000,7
8831,209267,7,7,7,17280,17662,0.373831776000000,7
8587,209268,7,7,7,17104,17170,0.205607477000000,7
8590,209269,7,8,8,17057,17176,0.392523364000000,7
8599,209270,7,8,7,17176,17196,0.378504673000000,7
8833,209271,7,8,7,17276,17665,0.219626168000000,7
8833,209272,6,7,7,17276,17665,0.219626168000000,6
8831,209273,7,7,7,17280,17662,0.373831776000000,7
8831,209274,5,8,7,17280,17662,0.373831776000000,5
8855,209275,4,8,7,17707,17709,0.257009346000000,4
8831,209276,7,7,7,17280,17662,0.373831776000000,7
8833,209277,7,7,7,17276,17665,0.219626168000000,7
8434,209278,7,7,7,16865,16867,0.000000000000000,7
8439,209279,7,7,7,16875,16878,0.000000000000000,7
8434,209280,7,8,7,16865,16867,0.000000000000000,7
8439,209281,7,8,7,16875,16878,0.000000000000000,7
8434,209282,7,8,7,16865,16867,0.000000000000000,7
8439,209283,7,8,7,16875,16878,0.000000000000000,7
8434,209284,6,7,7,16865,16867,0.000000000000000,6
8439,209285,7,7,7,16875,16878,0.000000000000000,7
8434,209287,6,7,7,16865,16867,0.000000000000000,6
8439,209288,6,5,7,16875,16878,0.000000000000000,5
8434,209289,7,7,7,16865,16867,0.000000000000000,7
8439,209290,7,7,7,16875,16878,0.000000000000000,7
8635,209291,6,7,6,17196,17270,0.397196262000000,6
8631,209293,5,7,7,17185,17261,0.280373832000000,5
8635,209294,6,6,7,17196,17270,0.397196262000000,6
8831,209295,5,8,7,17280,17662,0.373831776000000,5
8604,209296,6,7,7,16685,17208,0.000000000000000,6
8603,209297,5,7,7,16794,17206,0.000000000000000,5
8603,209298,6,8,7,16794,17206,0.000000000000000,6
8604,209299,6,8,7,16685,17208,0.000000000000000,6
8604,209300,6,7,7,16685,17208,0.000000000000000,6
8603,209301,6,7,7,16794,17206,0.000000000000000,6
8604,209302,7,7,7,16685,17208,0.000000000000000,7
8604,209303,7,7,7,16685,17208,0.000000000000000,7
8590,209304,7,8,8,17057,17176,0.392523364000000,7
8603,209305,N,N,N,16794,17206,0.000000000000000,0
8653,209306,7,8,7,17267,17280,0.257009346000000,7
8652,209307,7,8,7,17267,17270,0.116822430000000,7
8653,209308,6,8,7,17267,17280,0.257009346000000,6
8638,209309,7,8,7,17261,17276,0.280373832000000,7
8652,209310,7,8,8,17267,17270,0.116822430000000,7
8604,209312,7,8,7,16685,17208,0.000000000000000,7
8603,209313,7,8,7,16794,17206,0.000000000000000,7
8604,209314,7,8,7,16685,17208,0.000000000000000,7
8653,209316,N,N,N,17267,17280,0.257009346000000,0
8653,209317,N,N,N,17267,17280,0.257009346000000,0
8831,209320,7,7,7,17280,17662,0.373831776000000,7
8603,209324,N,N,N,16794,17206,0.000000000000000,0
8604,209325,7,7,7,16685,17208,0.000000000000000,7
8652,209339,4,7,7,17267,17270,0.116822430000000,4
8603,209344,4,7,7,16794,17206,0.000000000000000,4
8350,209376,6,6,7,16536,16699,0.000000000000000,6
8339,209377,7,7,7,16538,16678,0.369158879000000,7
8268,209379,7,6,7,15582,16536,0.252336449000000,6
8378,209380,6,8,7,16678,16719,0.200934579000000,6
8387,209381,7,7,6,16672,16685,0.462616822000000,6
8386,209382,7,7,6,16661,16680,0.411214953000000,6
8196,209383,7,8,7,16276,16392,0.000000000000000,7
8200,209384,7,8,7,16280,16400,0.000000000000000,7
8196,209385,7,8,7,16276,16392,0.000000000000000,7
8341,209386,4,5,7,16539,16680,0.247663551000000,4
8200,209387,7,5,7,16280,16400,0.000000000000000,5
8200,209388,7,7,7,16280,16400,0.000000000000000,7
8196,209389,7,7,7,16276,16392,0.000000000000000,7
8196,209390,7,7,7,16276,16392,0.000000000000000,7
8196,209391,7,7,7,16276,16392,0.000000000000000,7
8200,209392,7,7,7,16280,16400,0.000000000000000,7
8200,209393,7,7,7,16280,16400,0.000000000000000,7
8196,209394,7,7,7,16276,16392,0.000000000000000,7
8196,209395,7,7,7,16276,16392,0.000000000000000,7
8268,209396,5,8,7,15582,16536,0.252336449000000,5
8268,209401,7,7,7,15582,16536,0.252336449000000,7
8268,209403,5,8,7,15582,16536,0.252336449000000,5
8196,209404,7,8,7,16276,16392,0.000000000000000,7
8268,209406,7,8,7,15582,16536,0.252336449000000,7
8269,209408,5,8,7,15577,16538,0.373831776000000,5
8269,209409,6,8,7,15577,16538,0.373831776000000,6
8269,209410,6,8,7,15577,16538,0.373831776000000,6
8196,209411,7,7,7,16276,16392,0.000000000000000,7
8196,209412,7,7,7,16276,16392,0.000000000000000,7
8200,209413,7,7,7,16280,16400,0.000000000000000,7
8200,209414,7,7,7,16280,16400,0.000000000000000,7
8196,209415,7,7,7,16276,16392,0.000000000000000,7
8200,209416,7,8,7,16280,16400,0.000000000000000,7
8196,209417,6,7,7,16276,16392,0.000000000000000,6
8268,209418,5,7,7,15582,16536,0.252336449000000,5
8200,209419,7,7,7,16280,16400,0.000000000000000,7
8196,209420,6,6,7,16276,16392,0.000000000000000,6
8200,209421,7,7,7,16280,16400,0.000000000000000,7
8196,209422,6,7,7,16276,16392,0.000000000000000,6
8350,209423,7,7,7,16536,16699,0.000000000000000,7
8603,209424,7,6,7,16794,17206,0.000000000000000,6
8268,209426,5,8,7,15582,16536,0.252336449000000,5
8269,209427,7,8,7,15577,16538,0.373831776000000,7
8268,209428,7,7,7,15582,16536,0.252336449000000,7
8269,209429,6,8,7,15577,16538,0.373831776000000,6
8268,209430,6,8,7,15582,16536,0.252336449000000,6
8350,209433,7,6,7,16536,16699,0.000000000000000,6
8268,209434,7,8,7,15582,16536,0.252336449000000,7
8268,209435,6,7,7,15582,16536,0.252336449000000,6
8604,209436,7,6,7,16685,17208,0.000000000000000,6
8604,209437,5,7,7,16685,17208,0.000000000000000,5
8397,209438,4,6,5,16778,16794,0.000000000000000,4
8604,209439,6,7,7,16685,17208,0.000000000000000,6
8389,209440,7,7,7,16684,16778,0.000000000000000,7
8341,209441,6,8,7,16539,16680,0.247663551000000,6
8604,209442,7,7,7,16685,17208,0.000000000000000,7
8344,209443,7,7,7,16680,16685,0.285046729000000,7
8339,209444,6,7,7,16538,16678,0.369158879000000,6
8341,209446,7,7,7,16539,16680,0.247663551000000,7
8379,209447,7,7,7,16684,16744,0.205607477000000,7
8378,209448,7,7,7,16678,16719,0.200934579000000,7
8352,209450,7,7,7,16539,16703,0.000000000000000,7
8350,209452,7,6,6,16536,16699,0.000000000000000,6
8352,209453,6,8,7,16539,16703,0.000000000000000,6
8341,209454,7,8,7,16539,16680,0.247663551000000,7
8350,209455,7,7,7,16536,16699,0.000000000000000,7
8378,209456,6,8,7,16678,16719,0.200934579000000,6
8379,209457,5,5,7,16684,16744,0.205607477000000,5
8379,209458,7,7,7,16684,16744,0.205607477000000,7
8379,209459,6,7,7,16684,16744,0.205607477000000,6
8378,209460,6,7,7,16678,16719,0.200934579000000,6
8379,209461,4,7,7,16684,16744,0.205607477000000,4
8378,209462,7,7,6,16678,16719,0.200934579000000,6
8378,209463,7,8,7,16678,16719,0.200934579000000,7
8379,209464,7,8,7,16684,16744,0.205607477000000,7
8378,209465,7,8,7,16678,16719,0.200934579000000,7
8389,209466,N,N,N,16684,16778,0.000000000000000,0
8389,209467,N,N,N,16684,16778,0.000000000000000,0
8200,209468,6,8,7,16280,16400,0.000000000000000,6
8196,209469,7,8,7,16276,16392,0.000000000000000,7
8200,209470,7,8,7,16280,16400,0.000000000000000,7
8200,209471,7,7,7,16280,16400,0.000000000000000,7
8196,209472,7,7,7,16276,16392,0.000000000000000,7
8387,209474,7,7,7,16672,16685,0.462616822000000,7
8386,209475,7,7,7,16661,16680,0.411214953000000,7
8387,209476,7,8,7,16672,16685,0.462616822000000,7
8386,209477,7,8,7,16661,16680,0.411214953000000,7
8387,209478,7,8,7,16672,16685,0.462616822000000,7
8386,209479,7,8,7,16661,16680,0.411214953000000,7
8352,209480,7,8,7,16539,16703,0.000000000000000,7
8350,209481,5,8,7,16536,16699,0.000000000000000,5
8386,209483,6,7,7,16661,16680,0.411214953000000,6
8386,209484,7,7,7,16661,16680,0.411214953000000,7
8350,209485,5,7,7,16536,16699,0.000000000000000,5
8352,209486,7,7,7,16539,16703,0.000000000000000,7
8268,209488,6,7,7,15582,16536,0.252336449000000,6
8269,209490,7,8,7,15577,16538,0.373831776000000,7
8268,209491,5,8,7,15582,16536,0.252336449000000,5
8389,209492,7,8,7,16684,16778,0.000000000000000,7
8604,209493,5,7,7,16685,17208,0.000000000000000,5
8269,209504,6,7,7,15577,16538,0.373831776000000,6
8387,209517,7,7,7,16672,16685,0.462616822000000,7
8200,209522,3,7,7,16280,16400,0.000000000000000,3
8268,209537,7,7,7,15582,16536,0.252336449000000,7
7958,209575,7,7,7,15353,15916,0.453271028000000,7
7774,209576,6,7,7,15534,15547,0.205607477000000,6
7997,209578,5,5,5,15567,15994,0.429906542000000,5
8025,209579,7,7,7,15926,16050,0.228971963000000,7
8105,209580,6,7,7,15916,16209,0.191588785000000,6
7997,209582,5,8,7,15567,15994,0.429906542000000,5
7656,209583,7,7,7,15233,15311,0.149532710000000,7
7810,209584,N,7,8,15613,15619,0.163551402000000,7
8105,209585,7,7,7,15916,16209,0.191588785000000,7
7682,209586,6,7,7,15340,15361,0.280373832000000,6
7779,209587,6,4,7,15356,15553,0.280373832000000,4
7777,209588,5,7,7,15547,15553,0.168224299000000,5
7779,209589,6,8,7,15356,15553,0.280373832000000,6
7670,209590,7,8,6,15147,15340,0.205607477000000,6
7668,209591,7,7,7,15159,15336,0.397196262000000,7
7678,209592,6,8,7,15336,15356,0.401869159000000,6
7668,209593,6,8,7,15159,15336,0.397196262000000,6
7668,209594,7,7,7,15159,15336,0.397196262000000,7
7670,209595,7,7,7,15147,15340,0.205607477000000,7
7668,209596,6,7,7,15159,15336,0.397196262000000,6
7668,209597,7,7,7,15159,15336,0.397196262000000,7
7668,209598,7,5,7,15159,15336,0.397196262000000,5
7668,209599,7,8,7,15159,15336,0.397196262000000,7
7668,209600,5,8,7,15159,15336,0.397196262000000,5
7675,209601,7,7,7,15334,15347,0.481308411000000,7
7728,209602,7,7,7,15353,15425,0.584112150000000,7
7727,209603,6,8,7,15347,15409,0.509345794000000,6
7728,209604,4,8,7,15353,15425,0.584112150000000,4
7958,209605,7,8,7,15353,15916,0.453271028000000,7
7674,209606,7,8,7,15334,15347,0.481308411000000,7
7699,209608,6,8,7,15321,15397,0.238317757000000,6
7677,209609,5,8,7,15343,15353,0.401869159000000,5
7680,209610,5,6,7,15321,15356,0.439252336000000,5
7680,209611,7,7,7,15321,15356,0.439252336000000,7
7676,209612,5,7,7,15311,15336,0.247663551000000,5
7676,209613,6,7,7,15311,15336,0.247663551000000,6
7680,209614,7,7,7,15321,15356,0.439252336000000,7
7728,209615,7,7,7,15353,15425,0.584112150000000,7
7728,209616,7,8,7,15353,15425,0.584112150000000,7
7728,209617,7,8,7,15353,15425,0.584112150000000,7
7727,209619,7,7,7,15347,15409,0.509345794000000,7
7728,209620,7,7,7,15353,15425,0.584112150000000,7
7727,209621,7,8,7,15347,15409,0.509345794000000,7
7728,209622,5,8,7,15353,15425,0.584112150000000,5
7727,209623,N,N,N,15347,15409,0.509345794000000,0
7578,209624,7,7,7,14855,15154,0.317757009000000,7
7678,209625,7,7,7,15336,15356,0.401869159000000,7
7578,209626,7,7,7,14855,15154,0.317757009000000,7
7426,209627,6,8,7,14751,14847,0.266355140000000,6
7573,209628,3,7,7,14843,15144,0.303738318000000,3
7578,209629,5,7,7,14855,15154,0.317757009000000,5
7578,209630,5,7,7,14855,15154,0.317757009000000,5
7573,209631,6,7,7,14843,15144,0.303738318000000,6
7578,209632,7,8,7,14855,15154,0.317757009000000,7
7578,209633,4,7,7,14855,15154,0.317757009000000,4
7578,209634,5,7,7,14855,15154,0.317757009000000,5
7578,209635,6,7,7,14855,15154,0.317757009000000,6
7776,209636,7,8,7,15361,15547,0.289719626000000,7
8046,209637,7,7,7,15918,16090,0.214953271000000,7
7958,209638,7,7,7,15353,15916,0.453271028000000,7
7955,209639,7,5,7,15343,15910,0.275700935000000,5
7958,209640,7,7,7,15353,15916,0.453271028000000,7
7958,209641,7,7,7,15353,15916,0.453271028000000,7
7955,209642,7,7,7,15343,15910,0.275700935000000,7
7958,209643,5,7,7,15353,15916,0.453271028000000,5
7955,209644,7,7,7,15343,15910,0.275700935000000,7
7958,209645,7,7,7,15353,15916,0.453271028000000,7
7958,209646,7,7,7,15353,15916,0.453271028000000,7
7958,209647,7,7,7,15353,15916,0.453271028000000,7
7958,209648,6,7,7,15353,15916,0.453271028000000,6
7958,209649,6,7,7,15353,15916,0.453271028000000,6
7958,209650,7,7,7,15353,15916,0.453271028000000,7
7962,209651,7,7,7,15916,15922,0.308411215000000,7
8051,209652,7,7,7,15922,16100,0.084112150000000,7
7963,209653,7,7,7,15922,15926,0.126168224000000,7
8105,209654,6,7,7,15916,16209,0.191588785000000,6
8105,209655,7,7,7,15916,16209,0.191588785000000,7
7958,209656,6,7,7,15353,15916,0.453271028000000,6
7958,209657,7,7,7,15353,15916,0.453271028000000,7
7958,209658,7,7,7,15353,15916,0.453271028000000,7
7574,209660,5,7,7,15035,15147,0.331775701000000,5
7955,209661,7,7,7,15343,15910,0.275700935000000,7
7958,209662,7,7,7,15353,15916,0.453271028000000,7
7955,209663,7,7,7,15343,15910,0.275700935000000,7
7955,209664,7,7,7,15343,15910,0.275700935000000,7
7958,209665,7,7,7,15353,15916,0.453271028000000,7
7578,209666,7,4,7,14855,15154,0.317757009000000,4
7573,209667,7,7,7,14843,15144,0.303738318000000,7
7727,209668,6,8,7,15347,15409,0.509345794000000,6
7677,209669,7,7,7,15343,15353,0.401869159000000,7
7675,209670,6,8,7,15334,15347,0.481308411000000,6
7675,209671,7,7,7,15334,15347,0.481308411000000,7
7574,209672,7,6,7,15035,15147,0.331775701000000,6
7404,209673,7,8,7,14623,14807,0.341121495000000,7
7422,209674,7,7,7,14628,14843,0.294392523000000,7
7404,209675,7,7,7,14623,14807,0.341121495000000,7
7404,209676,7,7,7,14623,14807,0.341121495000000,7
7404,209677,7,7,7,14623,14807,0.341121495000000,7
7422,209678,7,8,7,14628,14843,0.294392523000000,7
7578,209679,6,8,7,14855,15154,0.317757009000000,6
7677,209680,6,8,7,15343,15353,0.401869159000000,6
7675,209681,6,8,7,15334,15347,0.481308411000000,6
7666,209682,7,8,7,15315,15329,0.172897196000000,7
7680,209684,7,5,7,15321,15356,0.439252336000000,5
7420,209685,5,7,7,14742,14835,0.373831776000000,5
7779,209686,7,8,7,15356,15553,0.280373832000000,7
7573,209687,5,8,7,14843,15144,0.303738318000000,5
7676,209688,7,7,7,15311,15336,0.247663551000000,7
7573,209689,4,8,7,14843,15144,0.303738318000000,4
7727,209690,7,7,7,15347,15409,0.509345794000000,7
7612,209691,7,7,7,15154,15224,0.177570093000000,7
7577,209692,7,7,7,15144,15154,0.275700935000000,7
7670,209693,7,7,7,15147,15340,0.205607477000000,7
7666,209695,7,8,7,15315,15329,0.172897196000000,7
7728,209696,7,7,7,15353,15425,0.584112150000000,7
7676,209697,7,8,8,15311,15336,0.247663551000000,7
7574,209698,7,8,7,15035,15147,0.331775701000000,7
7955,209702,N,7,7,15343,15910,0.275700935000000,7
7728,209703,N,N,N,15353,15425,0.584112150000000,0
7728,209706,7,8,7,15353,15425,0.584112150000000,7
7958,209710,4,7,7,15353,15916,0.453271028000000,4
7670,209731,6,6,7,15147,15340,0.205607477000000,6
7659,209732,5,5,7,15245,15315,0.401869159000000,5
7655,209754,6,5,6,15240,15245,0.280373832000000,5
7179,209755,5,5,4,14231,14357,0.205607477000000,4
7314,209756,6,5,7,14500,14628,0.285046729000000,5
7271,209757,N,N,N,14510,14540,0.214953271000000,0
7271,209758,4,8,7,14510,14540,0.214953271000000,4
7221,209759,5,5,6,14433,14441,0.280373832000000,5
7222,209760,5,5,6,14357,14441,0.280373832000000,5
7222,209761,5,6,6,14357,14441,0.280373832000000,5
7252,209762,5,7,7,14493,14500,0.200934579000000,5
7217,209764,5,7,6,14221,14433,0.210280374000000,5
6656,209768,7,7,5,13170,13312,0.037383178000000,5
6656,209769,7,7,7,13170,13312,0.037383178000000,7
6656,209770,7,7,7,13170,13312,0.037383178000000,7
6656,209771,7,7,7,13170,13312,0.037383178000000,7
6656,209772,7,7,7,13170,13312,0.037383178000000,7
6585,209774,5,7,7,12831,13170,0.210280374000000,5
6585,209775,7,7,6,12831,13170,0.210280374000000,6
6585,209777,6,8,7,12831,13170,0.210280374000000,6
6585,209778,7,6,7,12831,13170,0.210280374000000,6
6585,209779,7,7,7,12831,13170,0.210280374000000,7
6585,209780,6,8,7,12831,13170,0.210280374000000,6
6585,209781,4,8,7,12831,13170,0.210280374000000,4
6585,209782,7,7,5,12831,13170,0.210280374000000,5
6609,209783,7,7,7,13174,13218,0.275700935000000,7
6609,209784,7,7,7,13174,13218,0.275700935000000,7
6660,209785,7,7,6,13226,13312,0.172897196000000,6
6381,209786,N,N,N,12732,12762,0.242990654000000,0
6660,209787,7,7,7,13226,13312,0.172897196000000,7
6585,209788,7,7,7,12831,13170,0.210280374000000,7
6585,209793,4,7,7,12831,13170,0.210280374000000,4
6660,209799,7,4,7,13226,13312,0.172897196000000,4
6660,209801,7,7,8,13226,13312,0.172897196000000,7
6609,209804,5,6,7,13174,13218,0.275700935000000,5
6585,209814,6,7,7,12831,13170,0.210280374000000,6
6585,209824,7,7,7,12831,13170,0.210280374000000,7
7086,209830,7,7,7,14168,14172,0.205607477000000,7
7175,209831,3,5,7,14179,14350,0.364485981000000,3
7241,209832,4,6,4,14350,14477,0.364485981000000,4
7179,209833,6,6,7,14231,14357,0.205607477000000,6
7179,209834,7,7,7,14231,14357,0.205607477000000,7
7217,209835,4,7,7,14221,14433,0.210280374000000,4
6775,209836,7,6,7,13526,13530,0.266355140000000,6
6775,209837,N,3,5,13526,13530,0.266355140000000,3
6775,209838,7,7,7,13526,13530,0.266355140000000,7
6775,209839,7,5,5,13526,13530,0.266355140000000,5
7111,209840,6,6,7,14199,14221,0.168224299000000,6
7109,209841,7,7,7,14205,14218,0.079439252000000,7
7175,209842,6,7,6,14179,14350,0.364485981000000,6
7179,209843,6,6,6,14231,14357,0.205607477000000,6
7179,209844,6,7,7,14231,14357,0.205607477000000,6
7217,209845,6,7,7,14221,14433,0.210280374000000,6
7179,209846,5,8,7,14231,14357,0.205607477000000,5
7179,209847,6,7,6,14231,14357,0.205607477000000,6
7217,209848,7,7,7,14221,14433,0.210280374000000,7
7217,209849,5,7,7,14221,14433,0.210280374000000,5
7179,209850,5,7,7,14231,14357,0.205607477000000,5
7076,209851,7,7,7,13847,14152,0.196261682000000,7
7076,209852,3,7,7,13847,14152,0.196261682000000,3
7120,209853,6,6,7,14199,14240,0.000000000000000,6
7076,209854,7,7,7,13847,14152,0.196261682000000,7
7119,209855,6,7,7,14195,14237,0.000000000000000,6
7096,209856,6,5,7,14188,14192,0.116822430000000,5
7094,209857,6,7,7,14176,14188,0.172897196000000,6
7119,209858,7,7,7,14195,14237,0.000000000000000,7
7098,209859,7,7,6,14179,14195,0.116822430000000,6
7098,209860,7,7,6,14179,14195,0.116822430000000,6
7094,209861,7,7,6,14176,14188,0.172897196000000,6
7081,209862,7,6,7,13950,14160,0.257009346000000,6
7102,209863,6,5,7,14192,14204,0.079439252000000,5
7120,209864,4,7,7,14199,14240,0.000000000000000,4
7076,209865,7,6,7,13847,14152,0.196261682000000,6
6939,209866,7,7,7,13669,13840,0.308411215000000,7
7119,209867,7,5,7,14195,14237,0.000000000000000,5
7152,209868,7,6,7,13837,14300,0.457943925000000,6
7159,209869,7,6,7,13845,14313,0.182242991000000,6
6941,209870,6,7,7,13677,13847,0.088785047000000,6
6924,209871,7,7,7,13845,13847,0.126168224000000,7
6923,209872,7,5,6,13837,13845,0.163551402000000,5
6919,209873,6,7,7,13491,13837,0.158878505000000,6
6922,209874,6,8,6,13499,13840,0.257009346000000,6
7078,209875,7,5,7,13845,14155,0.135514019000000,5
7076,209876,7,7,7,13847,14152,0.196261682000000,7
7152,209877,7,7,7,13837,14300,0.457943925000000,7
7159,209878,7,7,7,13845,14313,0.182242991000000,7
7152,209879,N,N,N,13837,14300,0.457943925000000,0
7159,209880,7,7,7,13845,14313,0.182242991000000,7
7159,209881,7,7,7,13845,14313,0.182242991000000,7
7152,209882,7,6,7,13837,14300,0.457943925000000,6
7159,209883,N,N,N,13845,14313,0.182242991000000,0
7159,209884,7,6,6,13845,14313,0.182242991000000,6
7159,209885,7,6,6,13845,14313,0.182242991000000,6
7159,209886,7,8,7,13845,14313,0.182242991000000,7
7152,209888,7,6,7,13837,14300,0.457943925000000,6
7159,209889,7,7,6,13845,14313,0.182242991000000,6
7152,209890,7,7,6,13837,14300,0.457943925000000,6
7159,209891,7,7,7,13845,14313,0.182242991000000,7
7152,209892,7,7,7,13837,14300,0.457943925000000,7
7159,209893,7,6,7,13845,14313,0.182242991000000,6
7152,209894,7,6,7,13837,14300,0.457943925000000,6
7152,209895,6,5,6,13837,14300,0.457943925000000,5
7159,209896,6,6,7,13845,14313,0.182242991000000,6
7152,209897,6,6,7,13837,14300,0.457943925000000,6
7159,209898,6,5,7,13845,14313,0.182242991000000,5
7120,209899,6,6,7,14199,14240,0.000000000000000,6
