JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL,HEURISTIC
3481,204434,7,7,7,6876,6958,0.186915888,7.,0.5003913973850594
3568,204435,7,7,7,6974,7136,0.345794393,7.,0.6793140319815801
3716,204436,7,7,7,7136,7432,0.345794393,7.,0.6793140319815801
3784,204437,7,7,7,7475,7568,0.275700935,7.,0.6225878589244926
3716,204438,7,7,7,7136,7432,0.345794393,7.,0.6793140319815801
3716,204439,7,7,7,7136,7432,0.345794393,7.,0.6793140319815801
3511,204440,7,7,7,6743,7021,0.23364486,7.,0.5693552724078342
3568,204441,5,7,7,6974,7136,0.345794393,5.,0.7602087714751488
3429,204442,7,7,7,6129,6858,0.205607477,7.,0.5283642723415253
3429,204444,6,7,7,6129,6858,0.205607477,6.,0.5602498891426004
3716,204445,6,7,7,7136,7432,0.345794393,6.,0.7111996487826553
3716,204446,7,7,7,7136,7432,0.345794393,7.,0.6793140319815801
3716,204447,4,7,6,7136,7432,0.345794393,4.,0.8318251608555762
3716,204448,7,7,7,7136,7432,0.345794393,7.,0.6793140319815801
3811,204452,7,8,7,7568,7618,0.294392523,7.,0.6416771540811222
2553,204454,6,7,7,5105,5106,0.219626168,6.,0.5810636374247706
2673,204455,6,7,7,5105,5345,0.196261682,6.,0.5462381033758603
2685,204456,5,6,7,5112,5370,0.242990654,5.,0.6631523032295829
2673,204457,5,7,7,5105,5345,0.196261682,5.,0.5952472260683537
2673,204458,5,7,7,5105,5345,0.196261682,5.,0.5952472260683537
2673,204459,5,7,7,5105,5345,0.196261682,5.,0.5952472260683537
2673,204460,4,7,6,5105,5345,0.196261682,4.,0.6668636154487813
2673,204461,5,6,7,5105,5345,0.196261682,5.,0.5952472260683537
2673,204462,4,6,7,5105,5345,0.196261682,4.,0.6668636154487813
2673,204463,5,7,7,5105,5345,0.196261682,5.,0.5952472260683537
2673,204464,4,7,7,5105,5345,0.196261682,4.,0.6668636154487813
2685,204465,5,7,7,5112,5370,0.242990654,5.,0.6631523032295829
4066,204466,4,7,7,8130,8132,0,4.,0.49109078042489707
4105,204467,6,8,7,8146,8209,0.037383178,6.,0.3836350706297474
4102,204468,6,8,7,8146,8204,0.121495327,6.,0.4459210830836049
3527,204471,6,6,7,6945,7048,0.205607477,6.,0.5602498891426004
3511,204472,6,8,7,6743,7021,0.23364486,6.,0.6012408892089094
3527,204473,6,8,7,6945,7048,0.205607477,6.,0.5602498891426004
3718,204475,7,7,7,6979,7435,0.228971963,7.,0.5627257527121163
4109,204481,5,8,7,8076,8216,0.168224299,5.,0.5540491612541094
3467,204484,6,6,7,6696,6929,0.242990654,6.,0.6141431805370894
3527,204485,6,6,6,6945,7048,0.205607477,6.,0.5602498891426004
3527,204486,7,8,7,6945,7048,0.205607477,7.,0.5283642723415253
4718,204487,6,7,7,9118,9436,0.705607477,6.,0.7512152315258329
4717,204488,5,7,7,9122,9434,0.523364486,5.,0.7973343075483396
4561,204489,6,7,7,8549,9122,0.401869159,6.,0.7330226134654421
4559,204490,6,7,7,8549,9118,0.322429907,6.,0.6966310111670388
4718,204491,7,7,7,9118,9436,0.705607477,7.,0.7193296147247578
4038,204492,5,7,7,7826,8076,0.140186916,5.,0.516629112325488
4103,204493,7,8,7,7815,8204,0.574766355,7.,0.7180956839566913
4038,204494,7,7,7,7826,8076,0.140186916,7.,0.4357343728319194
4038,204495,7,7,7,7826,8076,0.140186916,7.,0.4357343728319194
4561,204496,7,7,7,8549,9122,0.401869159,7.,0.7011369966643669
4559,204497,7,7,7,8549,9118,0.322429907,7.,0.6647453943659637
4561,204498,6,7,7,8549,9122,0.401869159,6.,0.7330226134654421
4559,204499,6,7,7,8549,9118,0.322429907,6.,0.6966310111670388
4561,204500,7,7,7,8549,9122,0.401869159,7.,0.7011369966643669
4559,204501,7,7,7,8549,9118,0.322429907,7.,0.6647453943659637
4528,204503,6,7,7,9050,9055,0,6.,0.37046526835197613
4559,204505,2,7,7,8549,9118,0.322429907,2.,0.9408370957888006
4561,204506,3,7,7,8549,9122,0.401869159,3.,0.9341027378348905
4178,204507,5,7,7,8209,8356,0.495327103,5.,0.7957364780663881
4561,204508,4,7,7,8549,9122,0.401869159,4.,0.853648125538363
4559,204509,4,7,7,8549,9118,0.322429907,4.,0.8172565232399598
3757,204510,6,8,7,7512,7514,0.308411215,6.,0.6859093897051132
3761,204511,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3879,204514,7,8,7,7179,7751,0,7.,0.3385796515509009
3886,204515,7,8,7,7193,7766,0,7.,0.3385796515509009
4276,204516,5,8,7,8398,8549,0.630841121,5.,0.7998061126155458
4559,204517,6,7,7,8549,9118,0.322429907,6.,0.6966310111670388
4182,204518,4,3,7,8359,8363,0,3.,0.5715453927214246
4180,204519,3,7,7,8356,8359,0.074766355,3.,0.6057186668871806
4178,204520,5,7,7,8209,8356,0.495327103,5.,0.7957364780663881
3879,204521,7,8,7,7179,7751,0,7.,0.3385796515509009
3886,204522,7,8,7,7193,7766,0,7.,0.3385796515509009
3886,204523,7,7,7,7193,7766,0,7.,0.3385796515509009
3907,204524,7,7,7,7797,7812,0,7.,0.3385796515509009
3907,204525,5,7,7,7797,7812,0,5.,0.4194743910444696
3907,204526,6,7,7,7797,7812,0,6.,0.37046526835197613
3879,204527,6,8,7,7179,7751,0,6.,0.37046526835197613
3884,204528,7,8,7,7765,7768,0,7.,0.3385796515509009
3901,204529,7,8,7,7776,7802,0.070093458,7.,0.36960118732221314
3901,204530,5,7,7,7776,7802,0.070093458,5.,0.45049592681578177
3896,204531,5,7,7,7785,7791,0.144859813,5.,0.52249164520733
3888,204532,7,7,7,7760,7776,0.182242991,7.,0.4934722910427063
3888,204533,6,7,7,7760,7776,0.182242991,6.,0.5253579078437816
3880,204534,6,8,7,7734,7760,0.537383178,6.,0.7489079694784979
3882,204535,6,8,7,7734,7760,0.537383178,6.,0.7489079694784979
3897,204536,6,7,7,7740,7791,0.177570093,6.,0.5185016799530222
3890,204537,6,7,7,7740,7776,0.327102804,6.,0.699861687629797
3897,204538,6,7,7,7740,7791,0.177570093,6.,0.5185016799530222
3890,204540,5,7,7,7740,7776,0.327102804,5.,0.7488708103222904
3878,204543,7,7,7,7751,7755,0,7.,0.3385796515509009
3884,204544,7,8,7,7765,7768,0,7.,0.3385796515509009
3879,204545,7,8,7,7179,7751,0,7.,0.3385796515509009
4066,204546,5,7,7,8130,8132,0,5.,0.4194743910444696
4020,204547,5,7,7,7812,8040,0,5.,0.4194743910444696
4530,204548,6,8,7,9057,9060,0,6.,0.37046526835197613
4038,204549,5,7,7,7826,8076,0.140186916,5.,0.516629112325488
3757,204550,7,7,7,7512,7514,0.308411215,7.,0.654023772904038
4020,204551,7,8,7,7812,8040,0,7.,0.3385796515509009
4066,204552,7,8,7,8130,8132,0,7.,0.3385796515509009
4066,204553,7,8,7,8130,8132,0,7.,0.3385796515509009
4020,204554,6,8,7,7812,8040,0,6.,0.37046526835197613
3534,204557,N,N,N,6986,7044,0.38317757,0,0
4020,204559,5,7,7,7812,8040,0,5.,0.4194743910444696
4066,204560,6,8,6,8130,8132,0,6.,0.37046526835197613
4020,204561,7,8,7,7812,8040,0,7.,0.3385796515509009
4020,204562,6,8,7,7812,8040,0,6.,0.37046526835197613
4121,204563,4,7,7,8007,8242,0,4.,0.49109078042489707
3761,204564,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
4559,204569,N,N,N,8549,9118,0.322429907,0,0
3780,204570,N,N,N,7475,7559,0,0,0
4020,204572,5,8,7,7812,8040,0,5.,0.4194743910444696
4020,204573,6,7,7,7812,8040,0,6.,0.37046526835197613
3761,204574,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3758,204575,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3761,204576,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3761,204577,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3718,204578,7,8,7,6979,7435,0.228971963,7.,0.5627257527121163
3736,204579,6,7,7,7444,7471,0.112149533,6.,0.4361790682336557
3736,204580,7,8,7,7444,7471,0.112149533,7.,0.4042934514325805
3736,204581,6,7,7,7444,7471,0.112149533,6.,0.4361790682336557
3728,204582,7,7,7,7432,7454,0.158878505,7.,0.4601226953539723
3736,204583,6,8,7,7444,7471,0.112149533,6.,0.4361790682336557
3728,204584,6,8,7,7432,7454,0.158878505,6.,0.4920083121550476
3720,204585,7,7,7,7432,7435,0.439252336,7.,0.7088210535481835
3728,204586,7,8,7,7432,7454,0.158878505,7.,0.4601226953539723
3732,204587,6,8,7,7390,7460,0.219626168,6.,0.5810636374247706
3732,204588,7,8,7,7390,7460,0.219626168,7.,0.5491780206236954
3732,204589,7,8,7,7390,7460,0.219626168,7.,0.5491780206236954
3732,204590,7,8,7,7390,7460,0.219626168,7.,0.5491780206236954
3778,204591,6,8,7,7460,7556,0,6.,0.37046526835197613
3778,204592,6,7,7,7460,7556,0,6.,0.37046526835197613
3778,204593,7,8,7,7460,7556,0,7.,0.3385796515509009
3732,204594,7,8,7,7390,7460,0.219626168,7.,0.5491780206236954
3489,204595,N,N,N,6884,6974,0.668224299,0,0
3728,204598,7,8,7,7432,7454,0.158878505,7.,0.4601226953539723
3736,204599,7,8,7,7444,7471,0.112149533,7.,0.4042934514325805
3728,204600,7,8,7,7432,7454,0.158878505,7.,0.4601226953539723
3780,204601,6,8,7,7475,7559,0,6.,0.37046526835197613
3778,204602,6,8,7,7460,7556,0,6.,0.37046526835197613
3778,204603,6,8,7,7460,7556,0,6.,0.37046526835197613
3778,204606,6,8,7,7460,7556,0,6.,0.37046526835197613
3732,204607,7,8,7,7390,7460,0.219626168,7.,0.5491780206236954
3467,204609,6,8,7,6696,6929,0.242990654,6.,0.6141431805370894
3728,204610,6,8,7,7432,7454,0.158878505,6.,0.4920083121550476
3778,204611,7,8,7,7460,7556,0,7.,0.3385796515509009
3951,204612,N,N,N,7900,7901,0,0,0
3481,204613,N,N,N,6876,6958,0.186915888,0,0
3065,204614,7,7,7,6117,6129,0,7.,0.3385796515509009
3758,204615,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204616,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204617,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3761,204618,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3758,204619,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204620,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204621,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204622,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204623,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204624,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3761,204625,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3758,204626,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3761,204627,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3761,204628,5,7,7,7447,7512,0.294392523,5.,0.7225718935746909
3758,204629,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3758,204630,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
4066,204631,N,N,N,8130,8132,0,0,0
3758,204633,N,N,N,7435,7510,0.504672897,0,0
3758,204634,6,8,7,7435,7510,0.504672897,6.,0.7473346032348667
4181,204636,6,7,7,8219,8359,0.172897196,6.,0.5117240611707103
2553,204637,7,8,7,5105,5106,0.219626168,7.,0.5491780206236954
3527,204638,7,8,7,6945,7048,0.205607477,7.,0.5283642723415253
3973,204639,7,8,7,7915,7945,0.252336449,7.,0.594605677787713
4103,204640,6,8,7,7815,8204,0.574766355,6.,0.7499813007577665
4038,204641,6,8,7,7826,8076,0.140186916,6.,0.4676199896329946
3761,204642,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3758,204643,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3761,204644,7,8,7,7447,7512,0.294392523,7.,0.6416771540811222
3758,204645,7,8,7,7435,7510,0.504672897,7.,0.7154489864337914
3904,204646,6,7,7,7760,7808,0.429906542,6.,0.7391442460128126
3901,204648,7,8,7,7776,7802,0.070093458,7.,0.36960118732221314
3901,204649,7,8,7,7776,7802,0.070093458,7.,0.36960118732221314
4069,204652,6,7,7,8018,8138,0.102803738,6.,0.42719222505779264
2802,204653,7,8,7,5443,5603,0.228971963,7.,0.5627257527121163
4109,204657,6,8,7,8076,8216,0.168224299,6.,0.5050400385616161
4112,204658,7,8,7,8216,8224,0,7.,0.3385796515509009
4181,204660,7,7,7,8219,8359,0.172897196,7.,0.4798384443696352
2549,204664,4,7,7,5097,5098,0.070093458,4.,0.5221123161962092
3893,204667,5,6,6,7785,7786,0,5.,0.4194743910444696
3481,204668,6,7,7,6876,6958,0.186915888,6.,0.5322770141861346
3527,204670,6,7,7,6945,7048,0.205607477,6.,0.5602498891426004
3372,204671,6,7,7,6696,6743,0.23364486,6.,0.6012408892089094
4121,204672,7,7,7,8007,8242,0,7.,0.3385796515509009
3900,204675,6,7,7,7797,7799,0,6.,0.37046526835197613
4103,204677,5,7,6,7815,8204,0.574766355,5.,0.79899042345026
3778,204678,6,7,7,7460,7556,0,6.,0.37046526835197613
4064,204679,5,8,7,8064,8128,0.252336449,5.,0.6755004172812816
4064,204681,6,7,7,8064,8128,0.252336449,6.,0.6264912945887882
3758,204682,6,8,7,7435,7510,0.504672897,6.,0.7473346032348667
4033,204686,7,6,7,8064,8066,0,6.,0.37046526835197613
4159,204691,6,7,6,8128,8318,0.252336449,6.,0.6264912945887882
4159,204692,N,N,N,8128,8318,0.252336449,0,0
4307,204693,7,7,7,8300,8614,0,7.,0.3385796515509009
4307,204694,7,7,7,8300,8614,0,7.,0.3385796515509009
4307,204695,7,7,7,8300,8614,0,7.,0.3385796515509009
2585,204701,6,5,6,5164,5170,0,5.,0.4194743910444696
3102,204707,3,7,7,5598,6203,0,3.,0.5715453927214246
3310,204710,6,7,7,6448,6620,0.242990654,6.,0.6141431805370894
2401,204711,3,5,7,4777,4801,0.163551402,3.,0.699543861778088
4385,204713,7,7,7,8769,8770,0,7.,0.3385796515509009
4523,204716,5,6,7,9041,9045,0,5.,0.4194743910444696
4182,204724,7,7,7,8359,8363,0,7.,0.3385796515509009
3494,204729,7,7,7,6248,6988,0.219626168,7.,0.5491780206236954
3494,204733,6,7,5,6248,6988,0.219626168,5.,0.630072760117264
4385,204734,6,7,8,8769,8770,0,6.,0.37046526835197613
4516,204740,7,7,8,8812,9031,0,7.,0.3385796515509009
3124,204749,4,7,7,6158,6248,0.219626168,4.,0.7016891494976915
2679,204777,7,6,7,5270,5354,0.303738318,6.,0.6819786467034961
3781,204790,N,N,N,7471,7562,0.242990654,0,0
3489,204795,5,6,7,6884,6974,0.668224299,5.,0.8000722746087062
4178,204864,6,7,5,8209,8356,0.495327103,5.,0.7957364780663881
3494,204877,6,7,6,6248,6988,0.219626168,6.,0.5810636374247706
4385,204880,6,7,7,8769,8770,0,6.,0.37046526835197613
4159,204895,4,7,5,8128,8318,0.252336449,4.,0.7471168066617091
3781,204917,N,N,N,7471,7562,0.242990654,0,0
3880,204918,N,N,N,7734,7760,0.537383178,0,0
3878,204923,N,N,N,7751,7755,0,0,0
3059,204931,N,N,N,6117,6118,0,0,0
4121,204933,5,6,6,8007,8242,0,5.,0.4194743910444696
4121,204934,3,5,6,8007,8242,0,3.,0.5715453927214246
3174,204942,N,N,N,5296,6348,0.242990654,0,0
4511,204948,N,N,N,9019,9021,0,0,0
4510,204949,N,N,N,9005,9019,0,0,0
3758,204957,7,7,7,7435,7510,0.504672897,7.,0.7154489864337914
3344,204962,N,N,N,6203,6688,0,0,0
3527,204963,6,8,7,6945,7048,0.205607477,6.,0.5602498891426004
4033,204969,4,7,7,8064,8066,0,4.,0.49109078042489707
4307,204970,7,6,6,8300,8614,0,6.,0.37046526835197613
3761,204981,N,N,N,7447,7512,0.294392523,0,0
4160,204993,7,4,7,8278,8318,0.252336449,4.,0.7471168066617091
4820,205008,7,7,7,9329,9636,0,7.,0.3385796515509009
4820,205009,7,8,7,9329,9636,0,7.,0.3385796515509009
5075,205010,6,7,7,9948,10134,0.359813084,6.,0.718193197979959
4820,205011,6,7,7,9329,9636,0,6.,0.37046526835197613
5075,205012,N,N,N,9948,10134,0.359813084,0,0
5075,205013,N,N,N,9948,10134,0.359813084,0,0
5075,205014,5,7,7,9948,10134,0.359813084,5.,0.7672023206724523
4731,205015,6,7,7,9424,9459,0,6.,0.37046526835197613
4731,205016,5,7,7,9424,9459,0,5.,0.4194743910444696
4736,205017,5,7,7,9456,9460,0.457943925,5.,0.7922812850160085
4965,205022,7,7,7,9929,9930,0,7.,0.3385796515509009
5075,205023,N,N,N,9948,10134,0.359813084,0,0
5062,205025,7,7,7,9934,10118,0.200934579,7.,0.521360622692544
5062,205026,7,7,7,9934,10118,0.200934579,7.,0.521360622692544
5062,205027,5,7,7,9934,10118,0.200934579,5.,0.6022553621861126
5243,205028,7,7,7,10255,10486,0.261682243,7.,0.6063216779515541
5131,205029,6,8,7,10142,10259,0.14953271,6.,0.47950733269131307
5129,205030,6,4,7,10052,10255,0.364485981,4.,0.8408926336910519
5062,205031,7,7,7,9934,10118,0.200934579,7.,0.521360622692544
5062,205032,N,N,N,9934,10118,0.200934579,0,0
5128,205033,7,7,7,10244,10255,0.238317757,7.,0.5758700797899273
4759,205034,N,N,N,9510,9518,0.214953271,0,0
5065,205035,3,5,4,10029,10128,0.317757009,3.,0.8943118188188713
4931,205036,5,7,7,9790,9862,0.042056075,5.,0.43478253199903727
4980,205037,5,7,7,9788,9960,0.135514019,5.,0.5109361922269048
5129,205038,5,8,7,10052,10255,0.364485981,5.,0.7692762443106245
5071,205039,6,7,7,10128,10142,0.331775701,6.,0.7029286153999501
5071,205040,N,N,N,10128,10142,0.331775701,0,0
5036,205041,7,7,7,10060,10072,0,7.,0.3385796515509009
5036,205042,7,7,7,10060,10072,0,7.,0.3385796515509009
5036,205043,7,7,7,10060,10072,0,7.,0.3385796515509009
5019,205044,5,8,6,10016,10036,0.219626168,5.,0.630072760117264
5024,205045,6,7,6,10012,10046,0.163551402,6.,0.4984637374086396
5008,205046,N,N,N,10012,10016,0.219626168,0,0
4878,205047,5,6,6,9712,9756,0.154205607,5.,0.5346949781277668
4961,205048,N,N,N,9772,9922,0.172897196,0,0
5033,205049,7,7,5,9914,10066,0.280373832,5.,0.7085375190049548
5033,205050,7,7,7,9914,10066,0.280373832,7.,0.6276427795113861
4940,205051,N,N,N,9698,9875,0.196261682,0,0
5249,205053,N,N,N,10142,10494,0.303738318,0,0
5141,205054,N,N,N,9934,10282,0.294392523,0,0
4940,205055,7,5,6,9698,9875,0.196261682,5.,0.5952472260683537
4940,205056,7,6,6,9698,9875,0.196261682,6.,0.5462381033758603
4940,205057,6,7,7,9698,9875,0.196261682,6.,0.5462381033758603
5129,205058,N,N,N,10052,10255,0.364485981,0,0
5131,205059,7,7,7,10142,10259,0.14953271,7.,0.4476217158902378
5131,205060,N,N,N,10142,10259,0.14953271,0,0
5130,205061,7,7,7,10255,10259,0.03271028,7.,0.34973321412310615
4849,205062,7,7,7,9510,9698,0.172897196,7.,0.4798384443696352
5128,205063,7,7,7,10244,10255,0.238317757,7.,0.5758700797899273
5129,205064,4,8,7,10052,10255,0.364485981,4.,0.8408926336910519
5131,205065,7,7,6,10142,10259,0.14953271,6.,0.47950733269131307
5036,205066,7,7,7,10060,10072,0,7.,0.3385796515509009
5129,205067,6,4,7,10052,10255,0.364485981,4.,0.8408926336910519
5071,205068,5,5,7,10128,10142,0.331775701,5.,0.7519377380924436
5141,205069,N,N,N,9934,10282,0.294392523,0,0
5128,205070,N,N,N,10244,10255,0.238317757,0,0
5141,205071,N,N,N,9934,10282,0.294392523,0,0
4940,205072,N,N,N,9698,9875,0.196261682,0,0
5131,205073,7,7,7,10142,10259,0.14953271,7.,0.4476217158902378
5129,205074,N,N,N,10052,10255,0.364485981,0,0
5065,205075,5,5,7,10029,10128,0.317757009,5.,0.7422408171419164
5065,205076,6,5,7,10029,10128,0.317757009,5.,0.7422408171419164
4940,205077,N,N,N,9698,9875,0.196261682,0,0
5131,205078,4,6,7,10142,10259,0.14953271,4.,0.600132844764234
5018,205079,5,5,6,9976,10036,0.299065421,5.,0.726873031755179
4894,205080,6,7,7,9444,9788,0.186915888,6.,0.5322770141861346
5018,205081,6,7,7,9976,10036,0.299065421,6.,0.6778639090626857
4981,205082,6,7,7,9862,9962,0.205607477,6.,0.5602498891426004
4980,205083,6,7,7,9788,9960,0.135514019,6.,0.46192706953441137
4981,205084,4,7,7,9862,9962,0.205607477,4.,0.6808754012155214
4980,205085,3,7,7,9788,9960,0.135514019,3.,0.6630071939038598
4895,205086,6,7,7,9508,9790,0.191588785,6.,0.5392426721241306
4980,205087,7,7,7,9788,9960,0.135514019,7.,0.43004145273333616
4931,205088,7,7,7,9790,9862,0.042056075,7.,0.35388779250546865
4980,205089,7,7,7,9788,9960,0.135514019,7.,0.43004145273333616
4980,205090,6,7,7,9788,9960,0.135514019,6.,0.46192706953441137
4980,205091,7,8,7,9788,9960,0.135514019,7.,0.43004145273333616
4980,205092,7,7,7,9788,9960,0.135514019,7.,0.43004145273333616
4980,205093,6,8,7,9788,9960,0.135514019,6.,0.46192706953441137
4980,205094,7,8,7,9788,9960,0.135514019,7.,0.43004145273333616
5129,205095,7,8,7,10052,10255,0.364485981,7.,0.6883815048170558
5002,205096,6,7,7,9972,10004,0.308411215,6.,0.6859093897051132
4980,205097,6,7,7,9788,9960,0.135514019,6.,0.46192706953441137
4980,205098,5,7,7,9788,9960,0.135514019,5.,0.5109361922269048
4980,205099,5,7,7,9788,9960,0.135514019,5.,0.5109361922269048
5018,205100,5,7,7,9976,10036,0.299065421,5.,0.726873031755179
5064,205102,5,7,7,10046,10128,0.144859813,5.,0.52249164520733
4980,205103,5,7,7,9788,9960,0.135514019,5.,0.5109361922269048
5018,205104,4,7,7,9976,10036,0.299065421,4.,0.7984894211356065
5064,205105,7,7,7,10046,10128,0.144859813,7.,0.4415969057137613
5065,205107,7,7,7,10029,10128,0.317757009,7.,0.6613460776483477
5027,205108,6,5,6,10046,10052,0.275700935,5.,0.7034825984180613
5018,205109,5,7,7,9976,10036,0.299065421,5.,0.726873031755179
5131,205110,7,8,7,10142,10259,0.14953271,7.,0.4476217158902378
5131,205111,4,7,7,10142,10259,0.14953271,4.,0.600132844764234
5051,205112,5,5,7,10029,10102,0.060747664,5.,0.4446710875866128
5051,205113,7,7,7,10029,10102,0.060747664,7.,0.36377634809304416
5051,205114,7,7,7,10029,10102,0.060747664,7.,0.36377634809304416
5051,205115,7,7,7,10029,10102,0.060747664,7.,0.36377634809304416
5051,205116,7,7,7,10029,10102,0.060747664,7.,0.36377634809304416
5051,205117,7,8,7,10029,10102,0.060747664,7.,0.36377634809304416
5052,205118,6,8,7,10023,10102,0.126168224,6.,0.451073298756804
4762,205119,7,5,7,9518,9524,0.23364486,5.,0.6502500119014029
4933,205120,7,8,7,9518,9866,0.607476636,7.,0.7186514367740413
4933,205121,7,8,7,9518,9866,0.607476636,7.,0.7186514367740413
4903,205122,7,8,7,9524,9805,0.121495327,7.,0.41403546628252963
4933,205123,7,8,7,9518,9866,0.607476636,7.,0.7186514367740413
4933,205124,7,8,7,9518,9866,0.607476636,7.,0.7186514367740413
4933,205125,7,7,7,9518,9866,0.607476636,7.,0.7186514367740413
4903,205127,5,8,7,9524,9805,0.121495327,5.,0.4949302057760983
4932,205128,7,7,7,9805,9863,0.327102804,7.,0.6679760708287218
4934,205129,7,8,7,9863,9866,0.168224299,7.,0.4731544217605408
4957,205130,7,6,7,9910,9914,0.163551402,6.,0.4984637374086396
5059,205131,7,7,7,9910,10118,0.518691589,7.,0.716216890052451
5059,205132,7,7,7,9910,10118,0.518691589,7.,0.716216890052451
5057,205133,6,8,7,9914,10113,0.242990654,6.,0.6141431805370894
5057,205134,3,7,7,9914,10113,0.242990654,3.,0.8152233049065378
5057,205135,7,8,7,9914,10113,0.242990654,7.,0.5822575637360142
5060,205136,7,7,7,10113,10118,0.294392523,7.,0.6416771540811222
5062,205137,7,7,7,9934,10118,0.200934579,7.,0.521360622692544
5143,205138,7,7,7,10118,10283,0.556074766,7.,0.7176330531159867
5143,205139,7,8,7,10118,10283,0.556074766,7.,0.7176330531159867
5145,205140,7,8,7,10113,10287,0.228971963,7.,0.5627257527121163
5145,205141,6,8,7,10113,10287,0.228971963,6.,0.5946113695131916
5143,205142,7,7,7,10118,10283,0.556074766,7.,0.7176330531159867
5145,205143,7,8,7,10113,10287,0.228971963,7.,0.5627257527121163
5143,205144,7,7,7,10118,10283,0.556074766,7.,0.7176330531159867
5145,205145,7,7,7,10113,10287,0.228971963,7.,0.5627257527121163
5143,205146,7,7,7,10118,10283,0.556074766,7.,0.7176330531159867
5145,205147,7,7,7,10113,10287,0.228971963,7.,0.5627257527121163
4759,205148,7,8,5,9510,9518,0.214953271,5.,0.6231844602305061
5012,205149,4,7,7,10011,10023,0.065420561,4.,0.5191218845516161
5016,205150,7,8,7,10023,10029,0.163551402,7.,0.4665781206075643
5052,205151,7,8,7,10023,10102,0.126168224,7.,0.41918768195572875
5012,205152,7,7,7,10011,10023,0.065420561,7.,0.36661075567761997
5012,205153,7,7,7,10011,10023,0.065420561,7.,0.36661075567761997
5052,205154,6,7,7,10023,10102,0.126168224,6.,0.451073298756804
5052,205155,5,7,7,10023,10102,0.126168224,5.,0.5000824214492974
5015,205156,5,7,7,10019,10029,0.299065421,5.,0.726873031755179
4894,205157,7,8,7,9444,9788,0.186915888,7.,0.5003913973850594
4983,205158,7,8,7,9954,9960,0.177570093,7.,0.48661606315194694
5129,205159,5,8,7,10052,10255,0.364485981,5.,0.7692762443106245
5062,205160,7,7,7,9934,10118,0.200934579,7.,0.521360622692544
4940,205161,7,7,7,9698,9875,0.196261682,7.,0.514352486574785
5052,205162,N,N,N,10023,10102,0.126168224,0,0
5145,205163,N,N,N,10113,10287,0.228971963,0,0
5145,205164,N,N,N,10113,10287,0.228971963,0,0
5143,205165,N,N,N,10118,10283,0.556074766,0,0
4956,205166,N,N,N,9866,9910,0.518691589,0,0
5057,205167,N,N,N,9914,10113,0.242990654,0,0
4990,205168,7,8,7,9972,9976,0.14953271,7.,0.4476217158902378
4983,205169,6,8,7,9954,9960,0.177570093,6.,0.5185016799530222
4990,205170,6,8,7,9972,9976,0.14953271,6.,0.47950733269131307
4983,205171,7,8,7,9954,9960,0.177570093,7.,0.48661606315194694
4995,205172,5,8,7,9949,9954,0.060747664,5.,0.4446710875866128
4995,205173,7,8,6,9949,9954,0.060747664,6.,0.39566196489411937
4996,205174,7,8,6,9955,9972,0.08411215,6.,0.4114457573481352
4982,205175,7,8,7,9960,9962,0.08411215,7.,0.37956014054706
5020,205176,7,8,7,9982,10040,0.144859813,7.,0.4415969057137613
5018,205178,7,8,8,9976,10036,0.299065421,7.,0.6459782922616104
4983,205179,N,N,N,9954,9960,0.177570093,0,0
5065,205180,6,8,7,10029,10128,0.317757009,6.,0.693231694449423
5065,205182,7,8,7,10029,10128,0.317757009,7.,0.6613460776483477
4759,205183,N,N,N,9510,9518,0.214953271,0,0
4977,205201,N,N,N,9795,9954,0.144859813,0,0
5129,205207,5,7,7,10052,10255,0.364485981,5.,0.7692762443106245
5129,205208,5,6,6,10052,10255,0.364485981,5.,0.7692762443106245
5001,205313,5,8,7,10001,10002,0,5.,0.4194743910444696
5001,205314,7,8,7,10001,10002,0,7.,0.3385796515509009
5036,205315,N,N,N,10060,10072,0,0,0
